MONTH,ARRESTTIME,AGE,GENDER,RACE,INCIDENTNEIGHBORHOOD,INCIDENTZONE,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTTRACT
10,2020-10-14T20:29:00,57,M,B,Allentown,3,3,5,-79.99734494,40.41992775,"Beltzhoover AV & Climax ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance,"Beltzhoover AV & Climax ST Pittsburgh, PA 15210",1803
10,2020-10-14T20:25:00,41,M,W,Mount Washington,3,2,5,-80.01086391,40.42437058,"200 Block Lothrop ST Pittsburgh, PA 15213",907 Possessing Instruments of Crime. / 2702 Aggravated Assault. / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"200 Block Southern AV Pittsburgh, PA 15211",1915
10,2020-10-14T19:00:00,36,F,B,Homewood South,5,9,2,-79.89187403,40.45638516,"600 Block 1ST AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3802(a)(1) DUI - General Impairment,"7400 Block Frankstown AV Pittsburgh, PA 15208",1304
10,2020-10-14T19:00:00,27,M,B,Central Business District,2,6,6,-79.99932299,40.43878699,"900 Block 2nd AV Pittsburgh, PA 15219",3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition.,"400 Block Smithfield ST Pittsburgh, PA 15222",201
10,2020-10-14T18:39:00,50,M,O,Carrick,3,4,3,-79.98557082,40.39748049,"1800 Block Leolyn ST Pittsburgh, PA 15210","2706 Terroristic Threats. / 4304(a)(1) Endangering Welfare of Children. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","1800 Block Leolyn ST Pittsburgh, PA 15210",2902
10,2020-10-14T18:35:00,34,M,B,Knoxville,3,3,5,-79.99556942,40.41298892,"900 Block 2ND AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"400 Block Parklow ST Pittsburgh, PA 15210",3001
10,2020-10-14T18:11:00,27,M,B,Lincoln-Lemington-Belmar,5,9,2,-79.90309217,40.46449296,"Rowan ST & Grapevine ST Pittsburgh, PA 15206","903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 2705 Recklessy Endangering Another Person. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","Rowan ST & Grapevine ST Pittsburgh, PA 15206",1203
10,2020-10-14T18:11:00,27,M,B,Lincoln-Lemington-Belmar,5,9,2,-79.90309217,40.46449296,"Rowan ST & Grapevine ST Pittsburgh, PA 15206","903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 4304(a)(1) Enhanced Endangering Welfare of Children - Course of Conduct","Rowan ST & Grapevine ST Pittsburgh, PA 15206",1203
10,2020-10-14T17:45:00,29,F,B,East Allegheny,1,1,1,-80.0009078,40.45089356,"300 Block Cedar AV Pittsburgh, PA 15212",3929 Retail Theft. / 13(a)(32) Paraphernalia - Use or Possession / 4914 False Identification to Law Enforcement Authorities,"300 Block Cedar AV Pittsburgh, PA 15212",2304
10,2020-10-14T17:44:00,31,M,B,Spring Hill-City View,1,1,1,-79.99120394,40.46308666,"Haslage AV & Rhine ST Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 4303 General Lighting Requirements. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant,"Haslage AV & Rhine ST Pittsburgh, PA 15212",2620
10,2020-10-14T17:37:00,34,F,B,Homewood North,5,9,2,-79.92043852,40.46410065,"Centre AV & Broad ST Pittsburgh, PA 15206",9093 Indirect Criminal Contempt,"6200 Block Kalida DR Pittsburgh, PA 15206",1301
10,2020-10-14T15:45:00,41,M,W,Summer Hill,1,1,1,-80.01538975,40.49801509,"600 Block First AV Pittsburgh, PA 15219",4952 Intimidation of Witnesses or Victims / 2709(a)(4) Harassment Communicates Prohibited Acts,"4400 Block Highridge ST Pittsburgh, PA 15214",2612
10,2020-10-14T15:29:00,40,M,W,South Side Slopes,3,3,3,-79.98490976,40.42066668,"600 Block 1st AV Pittsburgh, PA 15219",2709(a) Harassment. / 3304 Criminal Mischief.,"2600 Block Quarry ST Pittsburgh, PA 15210",1706
10,2020-10-14T12:50:00,18,F,W,Perry North,1,1,1,-80.02512175,40.48525617,"Woods Run AV & Mairdale AV Pittsburgh, PA 15212","1501 Drivers Required to be Licensed. / 13(a)(31) Marijuana: Possession Small Amount / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","Woods Run AV & Mairdale AV Pittsburgh, PA 15212",2602
10,2020-10-14T12:21:00,19,M,B,Perry South,1,6,1,-80.0122625,40.46368144,"2100 Block Perrysville AV Pittsburgh, PA 15214",9501 Bench Warrant,"2100 Block Perrysville AV Pittsburgh, PA 15214",2614
10,2020-10-14T12:05:00,13,M,B,Spring Hill-City View,1,1,1,-79.99204185,40.46535965,"2100 Block Perrysville AV Pittsburgh, PA 15214",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3925 Receiving Stolen Property. / 6106 Firearms not to be Carried without a License. / 6110.1 Possesion of Firearm by Minor,"100 Block Rhine PL Pittsburgh, PA 15212",2620
10,2020-10-14T11:00:00,35,M,B,Esplen,6,2,5,-80.05317711,40.46443661,"W Carson ST & Stanhope ST Pittsburgh, PA 15204",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31) Marijuana: Possession Small Amount,"W Carson ST & Stanhope ST Pittsburgh, PA 15204",2017
10,2020-10-14T10:40:00,19,M,W,Central Business District,2,6,6,-80.00086726,40.44463338,"7th ST & Fort Duquesne BL Pittsburgh, PA 15222",9501 Bench Warrant,"7th ST & Fort Duquesne BL Pittsburgh, PA 15222",201
10,2020-10-14T09:24:00,44,M,B,Garfield,5,9,2,-79.93187783,40.46513531,"Broad ST & N Fairmount ST Pittsburgh, PA 15206",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"Broad ST & N Fairmount ST Pittsburgh, PA 15206",1114
10,2020-10-14T07:45:00,44,M,B,Terrace Village,2,6,3,-79.9674183,40.44589995,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"2600 Block Brackenridge ST Pittsburgh, PA 15219",510
10,2020-10-14T06:12:00,41,F,B,Homewood South,5,9,2,-79.89468813,40.45551391,"Sterrett ST & Fleury WY Pittsburgh, PA 15208",9501 Bench Warrant,"Sterrett ST & Fleury WY Pittsburgh, PA 15208",1303
10,2020-10-14T02:30:00,20,M,B,Middle Hill,2,6,3,-79.97623888,40.44531423,"900 Block 2nd AV Pittsburgh, PA 15219",3323 Stop Signs and Yield Signs. / 4703 Operation of Vehicle without Official Certif. of Inspection / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving,"Centre AV & Kirkpatrick ST Pittsburgh, PA 15219",501
10,2020-10-13T21:38:00,76,M,W,Stanton Heights,5,7,2,-79.93273616,40.4864106,"1600 Block Hawthorne ST Pittsburgh, PA 15206",3926.C1 THEFT OF SERVICES,"1600 Block Hawthorne ST Pittsburgh, PA 15206",1018
10,2020-10-13T19:43:00,20,M,B,Central North Side,1,6,1,-80.01489717,40.45805502,"Buena Vista ST & Armandale ST Pittsburgh, PA 15212",6106 Firearms not to be Carried without a License. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3334 Turning Movements and Required Signals. / 4303 General Lighting Requirements. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving,"Buena Vista ST & Armandale ST Pittsburgh, PA 15212",2503
10,2020-10-13T19:23:00,27,M,B,Central North Side,1,1,1,-80.00722983,40.45728719,"Federal ST N & Hemlock ST Pittsburgh, PA 15212",9501 Bench Warrant,"Federal ST & Hemlock ST Pittsburgh, PA 15212",2206
10,2020-10-13T18:55:00,21,F,B,Fineview,1,1,1,-80.00326666,40.45987082,"Myler ST & Jay ST Pittsburgh, PA 15212",1310 Temporary Registration Cards. / 1501 Drivers Required to be Licensed. / 4302 Periods for Requiring Lighted Lamps. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Myler ST & Jay ST Pittsburgh, PA 15212",2509
10,2020-10-13T18:30:00,54,M,W,Perry North,1,1,1,-80.01835039,40.48951626,"East ST & Perrysville AV Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"East ST & Perrysville AV Pittsburgh, PA 15214",2602
10,2020-10-13T18:19:00,59,M,B,Perry South,1,6,1,-80.02061982,40.46525369,"N Charles ST & Cross ST Pittsburgh, PA 15214",9501 Bench Warrant,"N Charles ST & Cross ST Pittsburgh, PA 15214",2614
10,2020-10-13T17:50:00,32,M,B,California-Kirkbride,1,6,1,-80.01924238,40.46002165,"900 Block Kirkbride ST Pittsburgh, PA 15212",13(a)(31) Marijuana: Possession Small Amount,"900 Block Kirkbride ST Pittsburgh, PA 15212",2507
10,2020-10-13T17:50:00,28,M,B,California-Kirkbride,1,6,1,-80.01924238,40.46002165,"900 Block Kirkbride ST Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 3334 Turning Movements and Required Signals. / 13(a)(31) Marijuana: Possession Small Amount,"900 Block Kirkbride ST Pittsburgh, PA 15212",2507
10,2020-10-13T16:42:00,57,M,B,Central Business District,2,6,6,-79.99740883,40.44153322,"300 Block 6th AV Pittsburgh, PA 15222",3929 Retail Theft. / 9501 Bench Warrant,"600 Block Smithfield ST Pittsburgh, PA 15222",201
10,2020-10-13T16:42:00,57,M,B,Allentown,3,3,5,-79.99548871,40.42151898,"300 Block 6th AV Pittsburgh, PA 15222",9015 Failure To Appear/Arrest on Attachment Order,"700 Block E Warrington AV Pittsburgh, PA 15210",1803
10,2020-10-13T13:27:00,48,M,W,East Allegheny,1,1,1,-80.0009078,40.45089356,"300 Block Cedar AV Pittsburgh, PA 15212",9501 Bench Warrant,"300 Block Cedar AV Pittsburgh, PA 15212",2304
10,2020-10-13T12:45:00,48,F,B,Elliott,6,2,5,-80.04217917,40.44078373,"600 Block 1st AV Pittsburgh, PA 15219","2701 Simple Assault. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats","800 Block Wymore ST Pittsburgh, PA 15220",2020
10,2020-10-13T11:50:00,35,F,B,Homewood South,5,9,2,-79.89644675,40.45693322,"7200 Block Felicia WY Pittsburgh, PA 15208",13(a)(32) Paraphernalia - Use or Possession,"7200 Block Felicia WY Pittsburgh, PA 15208",1303
10,2020-10-13T11:50:00,26,M,B,Homewood South,5,9,2,-79.89644675,40.45693322,"7200 Block Felicia WY Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,"7200 Block Felicia WY Pittsburgh, PA 15208",1303
10,2020-10-13T11:50:00,35,F,B,Homewood South,5,9,2,-79.89750165,40.45465668,"7200 Block Frankstown AV Pittsburgh, PA 15208",13(a)(32) Paraphernalia - Use or Possession,"600 Block N Homewood AV Pittsburgh, PA 15208",1303
10,2020-10-13T11:30:00,53,F,W,East Liberty,5,9,2,-79.89235295,40.4861185,"600 Block 1st AV Pittsburgh, PA 15219",3929 Retail Theft.,"900 Block Freeport RD Pittsburgh, PA 15238",1115
10,2020-10-13T11:00:00,29,F,W,South Side Flats,3,3,3,-79.98056853,40.42884068,"900 Block 2nd AV Pittsburgh, PA 15219",3921 Theft by Unlawful Taking or Disposition.,"90 Block S 18th ST Pittsburgh, PA 15203",1702
10,2020-10-13T10:00:00,29,F,U,Homewood South,5,9,2,-79.8962698,40.45738892,"7200 Block Frankstown AV Pittsburgh, PA 15208",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"7200 Block Frankstown AV Pittsburgh, PA 15208",1303
10,2020-10-13T10:00:00,29,M,B,Point Breeze,4,8,3,-79.91492398,40.45198966,"600 Block 1st AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 5501 Riot. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2709(a)(4) Harassment Communicates Prohibited Acts / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,"6700 Block Reynolds ST Pittsburgh, PA 15206",1404
10,2020-10-13T09:43:00,35,M,B,Banksville,6,2,5,-80.03027139,40.4199184,"50 Block Ibis WY Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3809(a) Restriction on Alcoholic Beverages in Vehicle,"1100 Block Banksville RD Pittsburgh, PA 15216",2023
10,2020-10-13T09:30:00,63,F,B,Homewood South,5,9,2,-79.8962698,40.45738892,"7200 Block Frankstown AV Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,"7200 Block Frankstown AV Pittsburgh, PA 15208",1303
10,2020-10-13T09:30:00,26,M,B,Central North Side,1,6,1,-80.00847424,40.45952526,"900 Block 2nd AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","1600 Block Federal ST N Pittsburgh, PA 15212",2503
10,2020-10-13T09:26:00,38,M,B,Homewood South,5,9,2,-79.8962698,40.45738892,"7200 Block Frankstown AV Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"7200 Block Frankstown AV Pittsburgh, PA 15208",1303
10,2020-10-13T09:15:00,37,M,B,Point Breeze,4,8,3,-79.91492398,40.45198966,"600 Block 1st AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 5501 Riot. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2709(a)(4) Harassment Communicates Prohibited Acts,"6700 Block Reynolds ST Pittsburgh, PA 15206",1404
10,2020-10-13T09:15:00,35,F,B,Point Breeze,4,8,3,-79.91492398,40.45198966,"600 Block 1st AV Pittsburgh, PA 15219","903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 2706 Terroristic Threats. / 5501 Riot. / 2709(a)(4) Harassment Communicates Prohibited Acts / 3304(a)(1) CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST","6700 Block Reynolds ST Pittsburgh, PA 15206",1404
10,2020-10-13T08:15:00,50,F,B,Homewood North,5,9,2,-79.89630115,40.45740466,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",1302
10,2020-10-13T07:50:00,35,F,B,Homewood North,5,9,2,-79.89630115,40.45740466,"Frankstown AV & NE Homewood AV Pittsburgh, PA 15208",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"Frankstown AV & NE Homewood AV Pittsburgh, PA 15208",1302
10,2020-10-13T04:06:00,66,M,B,Manchester,1,6,1,-80.02276871,40.45572268,"1500 Block Sedgwick ST Pittsburgh, PA 15233",2701 Simple Assault.,"1500 Block Sedgwick ST Pittsburgh, PA 15233",2107
10,2020-10-13T02:55:00,39,M,B,Homewood South,5,9,2,-79.90181464,40.45661206,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"7000 Block Kelly ST Pittsburgh, PA 15208",1303
10,2020-10-13T02:50:00,33,F,B,South Side Slopes,3,3,0,-79.98643577,40.41761899,"1700 Block Arlington AV Pittsburgh, PA 15210",5503 Disorderly Conduct. / 5505 Public Drunkenness,"1700 Block Arlington AV Pittsburgh, PA 15210",1706
10,2020-10-13T02:30:00,22,M,B,Allegheny Center,1,1,1,-80.00245598,40.45569915,"Cedar AV & Tripoli ST Pittsburgh, PA 15212",4303 General Lighting Requirements. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Cedar AV & Tripoli ST Pittsburgh, PA 15212",2204
10,2020-10-13T02:30:00,64,M,W,Allegheny Center,1,1,1,-80.01041185,40.45340617,"600 Block 1st AV Pittsburgh, PA 15219",3736 Reckless Driving / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"700 Block Arch ST Pittsburgh, PA 15212",2204
10,2020-10-13T02:00:00,28,M,W,Windgap,6,2,5,-80.06431902,40.44958846,"3000 Block Middletown RD Pittsburgh, PA 15204",4304(a)(1) Endangering Welfare of Children.,"3000 Block Middletown RD Pittsburgh, PA 15204",2807
10,2020-10-12T20:35:00,41,M,W,South Side Slopes,3,3,3,-79.97096912,40.41939263,"2700 Block Berg ST Pittsburgh, PA 15203",2701 Simple Assault.,"2700 Block Berg ST Pittsburgh, PA 15203",1608
10,2020-10-12T19:23:00,56,M,W,South Side Flats,3,3,3,-79.98636235,40.4277463,"Sarah ST & S 12th ST Pittsburgh, PA 15203",3112 Traffic-Control Signals. / 3323 Stop Signs and Yield Signs. / 3334 Turning Movements and Required Signals. / 3802(a)(1) DUI - General Impairment,"Sarah ST & S 12th ST Pittsburgh, PA 15203",1702
10,2020-10-12T18:57:00,37,M,B,East Liberty,5,9,2,-79.9174214,40.46343604,"East Liberty BL & Larimer AV Pittsburgh, PA 15206",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"East Liberty BL & Larimer AV Pittsburgh, PA 15206",1115
10,2020-10-12T12:30:00,36,F,W,North Shore,1,1,6,-80.00396354,40.44842131,"200 Block Federal ST Pittsburgh, PA 15212",903 Criminal Conspiracy. / 3925 Receiving Stolen Property. / 4106 Access Device Fraud / 4105(a)(1) Bad Checks / 4120 Identity Theft,"200 Block Federal ST Pittsburgh, PA 15212",2205
10,2020-10-12T12:08:00,38,M,B,Homewood North,5,9,2,-79.89630115,40.45740466,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",1301 Registration and Certificate of Title Required. / 13(a)(32) Paraphernalia - Use or Possession,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",1302
10,2020-10-12T12:08:00,32,F,W,Homewood North,5,9,2,-79.89630115,40.45740466,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",1302
10,2020-10-12T11:14:00,38,M,W,Central Lawrenceville,2,7,2,-79.95326531,40.46596692,"4400 Block Penn AV Pittsburgh, PA 15224",908 Prohibited Offensive Weapons. / 2709(a) Harassment. / 13(a)(31) Marijuana: Possession Small Amount / 9093 Indirect Criminal Contempt,"4400 Block Penn AV Pittsburgh, PA 15224",902
10,2020-10-12T07:45:00,27,M,B,West Oakland,4,6,3,-79.96771374,40.44112611,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"2500 Block Allequippa ST Pittsburgh, PA 15213",402
10,2020-10-12T06:00:00,26,M,B,Mount Washington,3,2,5,-80.01255782,40.42381844,"20 Block Marne WY Pittsburgh, PA 15211","907 Possessing Instruments of Crime. / 3925 Receiving Stolen Property. / 4304(a)(1) Endangering Welfare of Children. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","20 Block Marne WY Pittsburgh, PA 15211",1914
10,2020-10-12T01:40:00,52,M,B,Knoxville,3,3,5,-79.99518436,40.41721494,"Georgia AV & Jucunda ST Pittsburgh, PA 15210",13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"Georgia AV & Jucunda ST Pittsburgh, PA 15210",3001
10,2020-10-12T00:30:00,31,M,B,Point Breeze,4,9,3,-79.90811721,40.44682484,"600 Block 1st AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"7000 Block Edgerton AV Pittsburgh, PA 15208",1406
10,2020-10-11T20:55:00,28,F,W,Squirrel Hill South,4,5,3,-79.92304799,40.42735251,"2800 Block Shady AV Pittsburgh, PA 15217",3309 Driving on Roadways Laned for Traffic. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"2800 Block Shady AV Pittsburgh, PA 15217",1414
10,2020-10-11T20:44:00,29,M,B,Upper Hill,2,6,3,-79.96317826,40.45193342,"700 Block Cherokee ST Pittsburgh, PA 15219",2701 Simple Assault.,"700 Block Cherokee ST Pittsburgh, PA 15219",506
10,2020-10-11T20:40:00,32,M,W,Mount Washington,3,2,5,-80.01255782,40.42381844,"20 Block Marne WY Pittsburgh, PA 15211",9093 Indirect Criminal Contempt,"20 Block Marne WY Pittsburgh, PA 15211",1914
10,2020-10-11T20:11:00,39,M,W,Perry North,1,1,1,-80.01686853,40.49379099,"4100 Block Grizella ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9497 Aided Case,"4100 Block Grizella ST Pittsburgh, PA 15214",2602
